,address,lat,long,name
143,서울특별시 광진구 천호대로 676 (구의동),37.5505388,127.0898757,아차산역
144,서울특별시 광진구 광나루로 608 (구의동),37.541129,127.095240,올림픽대교북단
145,서울특별시 광진구 광나루로 519 (구의동),37.5451984,127.0871587,구의DT
146,서울특별시 광진구 아차산로 355,37.5371158,127.0825821,자양사거리
147,서울특별시 광진구 천호대로 548 (군자동) 중앙빌딩,37.556965,127.079032,군자역
148,"서울특별시 광진구 아차산로 607, 1,2층 (광장동)",37.547442,127.105934,광나루
149,서울특별시 광진구 아차산로 262 (자양동),37.538544,127.073009,건대스타시티
150,서울특별시 광진구 능동로 50 (자양동),37.5354769,127.06914619999998,자양
151,서울특별시 광진구 능동로 107 (화양동),37.5406604,127.07072249999999,건대입구
152,서울특별시 광진구 아차산로 373 (구의동),37.53698,127.084015,구의역
153,서울특별시 광진구 아차산로 537-17 (광장동),37.542518,127.099651,광장
154,서울특별시 광진구 능동로 90 (자양동) 더 클래식500,37.538466,127.071271,건국클래식
155,서울특별시 광진구 능동로 172 (화양동),37.5460180138476,127.074001181744,건대후문
156,"서울특별시 광진구 능동로 400 (중곡동) 1층 108,109,110,111,112,118 6개호실",37.5650109508732,127.08459679908,중곡역
157,서울특별시 광진구 아차산로 272 (자양동) 지하1층,37.537817,127.072597,자양이마트
158,"서울특별시 광진구 능동로 18 (자양동, 이튼타워리버3차)",37.532684640479,127.067878503557,뚝섬유원지역
159,서울특별시 광진구 천호대로 549 (중곡동) 1층,37.5575666,127.0793340,군자사거리
160,"서울특별시 금천구 시흥대로73길 67 (시흥동)112,113,114,115호",37.455983,126.895727,금천구청역
161,서울특별시 금천구 가산디지털1로 171 (가산동),37.48061318,126.8805702,가산에스케이
162,서울특별시 금천구 시흥대로 426 (독산동),37.471528328745485,126.89856062315228,독산사거리
163,서울특별시 금천구 시흥대로 164 (시흥동),37.448624,126.903183,금천시흥
164,서울특별시 금천구 벚꽃로 298 (가산동),37.481324,126.883779,가산디지털단지역
165,서울특별시 금천구 두산로 70 (독산동),37.46914,126.895246,금천독산
166,서울특별시 금천구 가산디지털1로 168 (가산동),37.4798346,126.88249969999992,가산디지털
167,서울특별시 금천구 디지털로 188 (가산동),37.47730499,126.8876908,W-Mall
168,서울특별시 금천구 벚꽃로 266 마리오아울렛3관,37.478701,126.885076,마리오아울렛
169,서울특별시 금천구 가산디지털1로 128 (가산동),37.477221,126.883683,가산브이타워
170,"서울특별시 금천구 디지털로9길 32, 갑을그레이트밸리 1층 (가산동)",37.4794491,126.88747680000006,가산그레이트
171,"서울특별시 금천구 가산디지털1로 16 (가산동), 107-2, 108, 109호",37.4676446,126.8876698,독산역
172,"서울특별시 금천구 디지털로10길 9 (가산동), 1층 일부",37.477581,126.888603,가산현대아울렛
173,"서울특별시 노원구 초안산로2라길26 월계동(104,105,106호)",37.6295,127.0574,월계역
174,서울특별시 노원구 마들로3길 15 (월계동),37.6277053,127.06149779999998,월계트레이더스
175,서울특별시 노원구 노원로 449 (상계동),37.656776,127.066442,상계초교사거리
176,서울특별시 노원구 동일로 1015 (공릉동),37.6206884,127.0743116,공릉DT
177,"서울특별시 노원구 노원로 569 (상계동, 임광아파트)",37.660941,127.058008,노원마들역
178,서울특별시 노원구 동일로 1081 (공릉동),37.626337,127.072252,공릉역
179,"서울특별시 노원구 중계로 217, 중흥빌딩 103,203호 (중계동)",37.65048737,127.0759861,은행사거리
180,"서울특별시 노원구 노해로 502, (주)KT 노원사옥 (상계동)",37.654562,127.063617,노원KT
